,Bush,Kerr,Nade,Chen,Edwa,LBus,HCli,BCli,Powe,Ashc,McCa,DemP,RepP
5995,70,40,30,60,50,85,0,30,70,40,85,40,60
5996,40,60,50,60,40,30,50,60,70,50,50,60,40
5997,50,85,70,0,85,15,15,0,100,30,60,100,0
5998,40,60,50,40,60,50,70,70,70,50,70,60,40
5999,0,60,70,50,50,50,70,85,30,30,30,50,50
6000,30,70,40,70,60,60,70,70,85,60,50,60,50
6001,15,70,60,0,60,50,70,60,70,70,30,70,15
6002,100,40,50,70,60,100,0,0,85,70,60,40,85
6003,85,50,85,60,60,100,30,30,100,70,85,40,60
6004,60,85,50,70,85,50,50,30,70,70,100,85,40
6005,100,60,70,85,60,100,15,30,100,60,85,40,85
6006,85,40,70,70,50,85,60,60,85,60,100,60,70
6007,30,60,40,50,60,40,60,70,85,70,60,50,50
6008,15,70,50,50,15,40,85,100,70,50,50,100,50
6009,30,70,50,15,70,40,60,85,30,40,60,85,40
6010,85,60,50,70,60,85,30,40,100,70,100,55,60
6011,85,15,50,70,15,100,15,15,60,70,60,15,70
6012,30,70,50,40,70,60,100,90,60,30,50,85,40
6013,30,85,50,15,100,50,85,85,85,50,60,100,40
6014,100,0,15,100,0,100,0,0,60,85,40,0,100
6015,100,15,70,100,40,85,40,60,85,100,70,60,85
6016,50,100,50,50,100,70,70,85,70,50,70,100,50
6017,60,70,0,0,70,70,85,100,60,60,0,60,0
6018,100,15,15,85,40,100,50,30,85,70,30,0,100
6019,60,85,60,0,50,85,85,85,85,85,60,70,50
6020,85,30,50,60,30,85,15,30,85,50,50,50,85
6021,15,85,30,0,100,50,85,70,60,15,60,80,30
6022,60,60,15,50,15,40,60,80,60,50,50,60,60
6023,85,15,50,70,0,85,0,0,70,0,50,50,70
6024,100,0,60,85,0,85,15,15,60,85,50,0,100
6025,0,70,70,0,70,15,50,85,30,40,0,40,40
6026,95,45,35,85,60,95,30,5,85,95,50,50,95
6027,40,40,50,0,50,50,60,40,100,40,0,0,0
6028,85,60,50,70,30,70,80,90,85,70,85,60,70
6029,50,50,50,50,50,50,70,85,50,50,50,70,50
6030,70,15,50,60,0,100,15,40,85,70,70,30,60
6031,100,40,50,60,60,100,0,0,100,40,100,50,100
6032,0,70,0,0,85,0,85,85,15,0,30,60,15
6033,0,100,70,0,85,50,85,100,70,0,85,70,15
6034,100,0,15,85,0,100,0,0,85,60,70,0,100
6035,85,50,30,70,40,100,60,70,100,70,85,0,85
6036,85,50,60,60,70,85,0,30,100,40,85,30,70
6037,85,30,60,70,70,70,15,50,85,60,70,40,70
6038,85,0,15,70,0,100,0,0,85,85,50,0,85
6039,60,70,85,60,85,60,70,50,85,60,85,85,60
6040,70,60,50,40,70,70,70,85,70,85,70,70,85
6041,100,0,0,85,0,100,0,0,85,85,85,0,100
6042,100,15,50,70,30,100,30,0,50,50,70,15,100
6043,85,30,50,60,40,100,40,0,85,40,85,40,70
6044,85,30,15,90,40,70,15,75,80,90,80,35,65
6045,100,0,50,50,50,85,40,0,60,50,50,40,85
6046,0,85,30,0,100,0,100,100,50,0,60,85,0
6047,30,85,50,40,70,40,85,100,70,30,70,85,30
6048,70,40,50,50,40,70,40,15,85,60,40,30,60
6049,85,70,60,70,50,100,100,50,100,70,85,70,70
6050,30,60,85,40,85,60,50,100,70,15,85,70,30
6051,70,60,50,0,60,100,40,85,100,0,85,70,40
6052,0,85,15,0,70,30,86,70,15,0,60,70,0
6053,100,30,2,100,10,100,50,5,100,50,25,30,50
6054,40,70,0,40,100,85,100,85,30,70,60,70,60
6055,100,15,50,70,70,70,0,85,70,60,50,40,60
6056,85,70,50,70,70,70,85,100,100,100,70,100,70
6057,70,60,30,30,70,85,60,85,85,60,50,60,60
6058,15,85,60,30,85,30,85,100,15,50,50,60,50
6059,15,15,40,0,30,50,40,50,60,0,60,30,4
6060,85,15,50,100,15,85,0,0,100,15,85,40,70
6061,85,15,15,60,0,85,0,30,100,40,85,30,70
6062,40,60,100,30,60,60,100,85,100,40,60,100,50
6063,40,60,50,50,50,50,60,70,70,60,50,70,60
6064,0,85,50,40,85,50,70,100,30,50,50,85,0
6065,70,30,50,70,50,50,50,40,50,50,50,50,50
6066,0,70,40,40,85,30,100,100,70,50,15,70,30
6067,50,100,0,50,100,70,100,100,85,30,50,100,40
6068,85,0,50,85,15,100,0,40,60,65,60,0,70
6069,90,15,15,85,15,50,30,30,85,70,15,15,90
6070,95,40,50,60,55,90,15,50,85,70,55,50,85
6071,100,0,15,100,15,100,15,0,70,85,60,30,70
6072,40,60,50,40,50,50,50,60,40,40,70,60,40
6073,60,60,50,70,60,50,50,50,50,50,60,50,70
6074,85,30,15,60,15,85,0,15,100,30,85,30,70
6075,50,85,50,50,85,50,70,100,40,50,50,85,70
6076,60,85,30,85,85,100,100,100,70,100,30,100,50
6077,70,50,50,60,40,70,40,30,70,60,60,40,60
6078,70,70,50,50,50,50,60,15,100,50,85,60,50
6079,0,100,85,50,60,70,100,85,0,0,50,100,0
6080,60,70,50,70,85,85,70,85,85,60,70,70,60
6081,85,40,50,70,30,100,50,70,100,60,70,40,60
6082,60,65,50,50,90,85,40,55,70,50,60,70,60
6083,0,85,60,15,85,50,100,100,60,0,60,85,15
6084,85,50,50,60,50,85,0,0,85,50,100,60,85
6085,85,60,50,70,50,85,40,60,85,70,60,50,60
6086,60,40,50,50,50,60,15,15,85,30,85,50,60
6087,0,70,60,0,85,30,85,85,40,0,85,60,15
6088,40,100,15,50,100,100,100,100,60,40,70,100,100
6089,100,0,0,100,0,100,0,0,60,100,15,40,85
6090,15,85,50,30,70,50,70,100,60,70,70,85,0
6091,40,50,50,40,50,50,60,50,50,30,50,50,40
6092,0,85,15,0,85,50,70,95,40,0,70,70,10
6093,70,15,60,100,30,70,0,30,85,70,85,30,60
6094,85,30,70,85,40,85,30,15,85,85,70,40,60
6095,60,70,30,15,70,60,70,85,60,60,30,70,60
6096,15,100,15,0,100,50,85,100,40,0,70,85,15
6097,0,85,60,0,100,50,85,100,50,0,70,85,0
6098,85,30,50,85,40,100,15,15,10,100,70,40,85
6099,85,40,50,60,60,85,30,40,85,70,70,30,70
6100,60,85,15,30,70,85,70,70,70,50,85,85,50
6101,40,60,50,30,50,50,60,70,70,30,85,60,60
6102,85,15,50,60,15,70,0,15,60,50,60,40,70
6103,30,60,50,30,50,50,70,70,70,60,60,50,50
6104,85,40,30,85,50,70,15,30,100,70,100,30,70
6105,60,70,60,0,85,85,100,100,50,30,85,85,30
6106,100,0,50,100,40,100,30,40,85,50,15,15,85
6107,85,30,0,50,70,85,30,50,100,40,70,50,50
6108,85,60,60,60,70,100,15,60,100,0,70,60,60
6109,100,40,50,70,50,85,30,15,70,50,50,40,85
6110,15,70,50,15,70,50,70,60,40,40,60,85,30
6111,30,60,30,50,50,40,40,50,60,50,50,60,40
6112,85,40,50,60,60,85,70,70,70,60,100,40,70
6113,100,0,0,85,0,100,0,0,100,100,50,50,90
6114,85,0,60,60,30,70,15,40,60,60,70,30,70
6115,0,70,50,0,85,100,60,60,40,15,100,85,15
6116,0,85,50,50,60,60,85,70,70,40,40,100,15
6117,0,85,0,0,85,50,70,100,40,50,60,85,15
6118,100,40,75,60,50,90,70,0,100,100,100,50,60
6119,100,15,50,85,30,100,0,15,85,85,50,60,85
6120,70,30,50,60,30,70,30,30,70,50,50,40,40
6121,40,70,0,40,70,50,85,85,60,50,50,85,40
6122,15,85,0,0,60,60,50,85,70,30,70,85,50
6123,60,50,50,60,50,60,60,60,70,50,50,50,60
6124,100,30,50,70,15,100,30,0,100,70,85,15,50
6125,0,85,0,0,85,50,70,75,40,0,40,85,15
6126,0,60,40,0,60,50,50,60,85,0,50,60,50
6127,0,85,30,0,85,40,100,100,40,15,60,70,15
6128,85,40,70,70,50,100,0,40,85,60,100,50,85
6129,70,60,70,70,70,60,70,70,70,60,60,40,60
6130,100,40,40,95,40,100,2,40,90,95,90,50,75
6131,70,30,60,85,50,100,85,85,70,50,85,50,85
6132,40,70,70,30,70,60,85,70,85,40,70,70,40
6133,70,50,15,70,50,70,70,85,85,85,70,50,50
6134,0,100,0,0,100,15,70,100,0,0,0,100,0
6135,40,60,30,30,50,40,50,60,50,15,50,50,40
6136,100,40,30,85,0,100,0,0,70,100,0,40,100
6137,40,60,60,15,70,70,70,70,60,30,70,60,50
6138,0,70,60,50,50,50,85,100,50,50,50,100,0
6139,50,85,50,40,85,60,100,100,50,50,60,70,50
6140,40,60,70,15,40,60,30,60,70,0,85,40,50
6141,0,85,60,0,85,50,85,85,40,15,40,85,15
6142,0,85,100,0,100,100,50,70,50,0,15,40,15
6143,50,85,50,50,70,70,60,60,70,50,60,50,70
6144,30,30,30,30,40,40,0,15,100,40,100,30,60
6145,0,70,50,0,85,0,85,85,60,0,60,70,15
6146,85,60,50,85,60,70,0,30,70,60,85,40,70
6147,30,70,50,60,50,50,50,70,70,50,70,50,50
6148,0,85,30,30,60,50,85,100,30,50,60,70,15
6149,50,50,10,50,60,50,40,50,90,5,95,50,60
6150,70,0,0,70,30,40,0,0,85,60,70,15,85
6151,30,60,60,40,60,50,85,85,60,60,60,50,50
6152,100,15,0,50,30,100,50,60,70,60,85,15,85
6153,0,15,0,0,0,0,15,100,0,0,0,0,0
6154,15,60,60,40,50,40,40,70,60,40,50,60,15
6155,50,100,50,50,100,70,100,100,50,50,50,100,50
6156,0,100,15,0,85,40,100,100,15,0,85,85,0
6157,0,85,60,15,85,30,85,85,30,50,70,70,30
6158,50,40,0,70,52,60,50,40,100,50,85,50,60
6159,100,60,100,70,60,100,85,15,100,70,85,60,85
6160,60,40,50,60,40,50,50,30,70,70,50,70,30
6161,100,50,50,100,50,100,100,100,100,100,100,85,100
6162,85,0,50,85,0,100,0,0,85,100,70,40,70
6163,50,70,50,40,60,60,70,60,70,50,60,85,40
6164,15,60,60,0,70,40,85,85,40,30,60,60,40
6165,30,70,60,50,70,50,85,85,70,70,70,70,40
6166,70,60,70,30,85,85,70,0,85,60,70,50,40
6167,15,70,50,15,85,60,100,85,40,30,40,85,15
6168,15,40,70,0,60,50,0,50,50,0,70,40,0
6169,0,70,15,40,50,60,60,50,70,50,85,60,30
6170,70,50,30,85,50,60,15,30,60,60,40,60,70
6171,0,70,0,0,85,0,100,100,40,0,85,60,0
6172,85,15,40,70,85,85,50,50,85,70,85,50,85
6173,85,40,50,70,30,70,15,30,85,60,40,30,85
6174,60,85,50,50,85,70,100,100,85,60,100,70,60
6175,20,75,50,30,60,45,60,70,50,45,50,75,30
6176,70,30,60,70,60,85,40,30,100,50,70,50,50
6177,0,70,50,0,85,50,85,100,60,40,60,70,40
6178,85,60,50,70,50,70,70,70,70,70,50,30,60
6179,70,60,60,40,60,70,40,40,100,30,70,60,70
6180,60,40,50,50,40,60,15,15,70,50,70,50,70
6181,0,50,0,15,50,15,100,100,15,0,0,70,0
6182,100,30,30,85,60,100,30,40,100,50,100,60,85
6183,60,60,50,30,50,85,60,15,85,50,40,60,50
6184,85,15,0,85,40,85,40,30,85,70,85,40,85
6185,100,0,0,100,0,100,15,0,100,100,100,50,100
6186,85,50,50,85,70,85,85,100,85,50,85,85,70
6187,70,30,30,60,30,50,15,0,85,30,50,50,50
6188,100,0,50,85,15,100,15,0,85,70,70,30,85
6189,15,60,60,0,60,50,40,70,50,15,70,60,30
6190,50,50,50,50,50,50,50,50,50,50,50,50,50
6191,60,30,0,60,15,50,50,50,60,50,60,40,60
6192,70,40,50,85,40,100,30,70,85,60,60,40,70
6193,60,70,70,60,60,60,60,70,70,50,85,60,60
6194,100,50,50,85,50,100,70,70,85,50,60,60,100
6195,0,70,40,0,85,50,60,90,60,0,60,70,15
6196,15,70,85,0,70,40,50,70,85,0,40,40,30
6197,15,70,15,30,70,50,50,60,30,15,70,60,30
6198,100,40,40,85,30,100,30,60,85,70,60,60,85
6199,100,40,40,100,40,100,15,30,85,85,85,40,100
6200,100,0,60,100,0,100,0,50,100,85,100,15,85
6201,100,0,30,70,0,100,0,15,85,70,50,15,85
6202,0,85,30,0,70,15,85,85,60,15,60,100,0
6203,85,30,30,60,50,85,0,30,70,50,60,30,70
6204,85,0,40,70,15,100,40,40,70,70,60,40,70
6205,65,60,40,55,0,75,60,70,65,60,85,55,65
6206,85,15,15,85,15,100,15,50,100,85,85,30,85
6207,60,60,0,15,0,50,0,60,50,15,50,40,70
6208,10,25,50,60,60,50,100,100,100,60,50,50,100
6209,40,60,50,40,60,50,50,40,60,40,60,60,40
6210,85,60,70,70,50,85,70,70,85,60,40,70,60
6211,35,50,60,50,60,50,30,40,60,30,50,50,50
6212,70,60,50,70,60,50,100,85,85,50,50,50,50
6213,70,60,50,85,15,60,15,15,85,60,40,50,50
6214,40,60,0,15,70,70,50,15,50,30,85,60,30
6215,70,15,0,60,15,85,0,0,70,70,85,40,70
6216,0,40,50,50,60,15,85,100,70,60,70,60,30
6217,85,60,50,40,60,50,70,50,60,50,50,30,85
6218,30,60,0,15,70,70,85,85,50,15,50,85,30
6219,70,70,50,50,70,85,60,40,85,50,50,100,15
6220,0,85,0,0,85,50,100,100,40,0,50,85,0
6221,0,100,60,15,100,40,100,100,40,40,15,100,0
6222,30,70,70,0,40,50,60,30,70,50,40,30,30
6223,0,70,60,0,85,50,70,85,60,0,60,85,30
6224,15,85,30,0,70,60,85,85,70,0,70,70,15
6225,100,0,70,70,15,85,15,0,100,85,15,0,70
6226,85,40,85,70,50,90,35,35,90,80,90,70,70
6227,85,40,60,70,50,85,0,15,70,60,70,30,60
6228,70,40,50,70,50,85,30,30,60,40,50,60,70
6229,15,70,0,0,70,60,85,100,60,15,70,70,15
6230,50,85,50,50,50,50,50,0,75,50,85,70,50
6231,70,40,15,40,50,85,0,15,85,50,70,40,60
6232,70,50,30,60,70,85,40,30,85,50,50,40,85
6233,100,0,50,50,0,70,0,0,70,50,70,0,70
6234,45,60,15,70,55,50,65,75,90,60,50,70,60
6235,60,60,50,60,60,40,70,85,70,70,50,70,70
6236,0,90,0,0,100,0,0,90,50,50,0,80,30
6237,0,100,0,0,100,50,100,100,100,50,50,85,70
6238,100,40,0,60,30,100,15,15,100,70,70,15,85
6239,40,60,70,30,70,70,85,70,85,40,85,60,30
6240,0,70,52,0,85,0,80,85,15,0,60,70,0
6241,60,40,15,30,50,70,50,50,60,50,50,50,50
6242,85,40,60,85,50,50,70,85,85,50,50,40,85
6243,100,40,50,70,60,85,40,60,85,85,40,50,85
6244,85,15,50,50,70,85,60,85,60,70,70,40,60
6245,60,70,40,0,85,85,70,70,85,50,70,85,70
6246,0,70,60,15,60,15,60,15,15,50,50,60,40
6247,70,40,50,50,85,70,50,15,50,50,50,50,50
6248,85,0,15,100,0,100,0,0,70,70,85,0,100
6249,70,60,40,60,70,60,85,85,85,60,60,70,60
6250,60,85,40,60,85,70,85,70,70,60,50,85,70
6251,0,70,30,0,70,30,40,40,60,0,50,40,0
6252,85,15,50,70,15,100,15,40,50,40,50,40,60
6253,40,50,40,50,50,60,50,50,70,50,50,40,40
6254,70,70,60,0,50,60,70,60,40,50,85,40,40
6255,0,70,85,0,100,60,100,100,70,15,85,60,15
6256,50,50,50,50,50,50,60,60,60,50,50,60,50
6257,0,70,30,15,70,60,60,85,70,15,85,70,15
6258,0,70,10,0,75,40,80,80,50,50,30,80,10
6259,85,15,30,70,50,85,15,0,85,60,70,40,85
6260,55,55,40,30,65,75,35,75,70,40,60,50,50
6261,30,40,40,30,85,60,85,60,40,50,60,60,30
6262,100,15,50,85,0,100,0,50,100,85,100,15,100
6263,85,30,50,85,15,100,30,30,85,70,70,30,85
6264,30,70,70,30,85,60,60,70,70,30,70,70,40
6265,70,85,70,70,70,50,50,50,70,50,50,70,70
6266,85,40,50,85,15,70,30,60,100,50,50,40,70
6267,0,70,50,30,85,50,70,70,50,0,50,60,40
6268,40,60,50,60,60,85,85,85,100,60,85,85,40
6269,85,0,0,85,0,100,0,0,85,70,40,50,70
6270,40,40,40,60,60,60,60,60,85,50,50,40,60
6271,15,70,0,0,60,85,60,60,15,30,15,50,50
6272,100,15,50,85,40,100,0,0,85,100,70,40,85
6273,30,100,70,50,85,50,100,100,100,60,70,85,40
6274,85,50,0,85,15,100,40,60,70,70,50,40,70
6275,30,60,50,30,50,50,50,70,50,50,50,70,30
6276,85,30,85,85,70,50,70,60,85,70,90,50,50
6277,85,15,30,60,40,60,50,40,70,60,70,30,100
6278,40,50,50,70,70,85,30,0,85,50,60,60,70
6279,0,70,0,0,85,0,85,85,70,50,60,100,0
6280,30,50,15,30,50,70,60,70,60,15,70,40,40
6281,0,50,0,0,70,15,60,60,50,0,60,60,15
6282,70,15,15,40,40,70,15,15,85,60,50,15,70
6283,85,40,0,70,40,85,85,85,100,60,85,50,50
6284,100,50,50,100,50,100,50,50,100,50,70,15,85
6285,100,0,50,85,0,100,0,0,85,100,50,30,85
6286,60,30,100,15,30,50,0,85,40,50,85,30,30
6287,85,15,40,70,50,70,30,15,70,60,70,30,60
6288,50,70,85,60,100,70,100,100,85,30,50,70,50
6289,100,0,0,100,0,100,0,0,100,100,85,15,100
6290,60,50,60,50,60,100,85,100,60,60,60,50,50
6291,90,0,10,90,0,100,0,30,95,95,40,10,80
6292,100,60,50,85,60,85,60,60,100,70,100,60,85
6293,15,70,60,15,70,85,70,85,70,30,60,50,30
6294,70,60,50,60,50,70,85,60,60,50,50,60,60
6295,85,40,30,70,40,100,30,60,85,60,70,30,70
6296,15,15,0,50,50,15,70,70,50,50,30,50,50
6297,50,75,22,21,90,50,80,75,100,80,100,75,50
6298,85,40,60,40,50,85,0,85,40,15,60,60,70
6299,85,0,40,85,50,85,40,40,100,70,70,50,70
6300,95,5,70,80,30,90,0,20,50,90,90,20,70
6301,100,25,50,90,50,100,25,25,100,75,100,25,90
6302,100,40,0,50,30,85,70,50,100,50,50,50,100
6303,85,30,50,75,40,80,25,35,90,70,75,25,60
6304,100,30,30,85,30,85,0,0,70,60,50,30,70
6305,10,60,60,30,70,50,90,80,50,10,60,50,10
6306,85,85,70,85,85,70,70,85,85,60,70,85,85
6307,15,15,0,15,0,30,15,15,50,15,50,15,15
6308,70,50,50,60,70,85,70,60,70,60,70,60,70
6309,15,50,50,0,50,50,50,50,30,0,30,40,30
6310,85,40,50,70,40,85,60,50,70,60,60,60,70
6311,50,60,0,60,70,15,85,100,85,60,60,70,50
6312,100,30,50,85,30,100,30,40,85,70,85,40,85
6313,100,40,50,85,40,100,15,15,85,85,85,15,100
6314,85,50,60,60,50,85,30,60,100,50,50,60,85
6315,0,85,50,15,70,70,50,50,85,50,50,60,70
6316,70,60,15,40,60,75,60,70,85,50,85,70,70
6317,40,85,60,30,85,100,70,100,85,40,85,70,30
6318,70,30,0,70,0,100,85,50,85,0,60,60,60
6319,100,40,60,100,40,100,40,40,100,100,100,0,100
6320,100,40,60,85,30,100,0,60,100,85,85,40,85
6321,100,0,15,100,15,100,0,15,85,85,70,15,85
6322,100,70,70,70,60,85,70,85,85,60,50,70,85
6323,15,85,50,0,85,0,70,70,30,50,60,70,0
6324,85,30,50,85,30,85,0,30,60,60,70,40,60
6325,85,0,50,70,30,85,15,0,100,60,100,0,100
6326,100,0,0,100,0,100,0,0,85,100,50,0,100
6327,100,0,50,100,15,100,0,0,100,85,60,15,100
6328,100,0,50,85,50,85,0,40,85,50,60,30,100
6329,50,50,50,50,50,50,50,50,50,50,50,50,50
6330,85,50,40,50,60,100,30,70,100,70,70,40,60
6331,100,0,0,85,0,100,50,50,85,85,85,15,85
6332,0,60,15,0,100,70,100,70,70,0,50,70,30
6333,0,70,40,15,70,50,70,85,40,50,60,70,0
6334,15,65,65,15,70,40,100,85,40,0,50,60,20
6335,85,30,60,100,85,100,70,85,100,85,70,70,70
6336,100,0,60,85,0,100,50,0,100,50,50,0,100
6337,100,40,15,85,40,100,40,40,100,100,70,40,60
6338,85,15,0,70,0,85,0,40,70,60,60,30,60
6339,15,85,60,15,85,60,70,85,60,60,85,85,30
6340,0,85,50,0,85,40,100,85,50,50,85,70,0
6341,85,15,50,70,60,85,0,0,85,60,60,40,70
6342,30,60,0,15,70,40,85,70,60,0,60,70,30
6343,0,85,0,50,85,0,100,100,50,50,60,100,30
6344,30,60,15,60,65,55,65,75,80,45,70,40,40
6345,100,15,50,70,30,70,15,15,100,70,85,40,85
6346,100,15,15,70,50,100,60,70,100,70,60,70,70
6347,0,85,60,15,60,30,85,100,85,50,50,70,30
6348,70,15,15,0,40,50,70,40,0,60,50,70,50
6349,0,85,50,15,85,70,70,70,85,30,85,85,30
6350,90,0,0,70,0,95,0,0,85,90,75,50,50
6351,100,60,50,0,70,100,85,100,85,70,85,60,70
6352,50,0,30,70,0,60,0,30,40,15,85,15,60
6353,15,60,0,0,60,40,70,70,70,30,50,70,60
6354,50,70,0,15,60,60,70,100,70,50,60,70,50
6355,50,100,85,70,100,85,100,100,85,0,100,85,40
6356,100,15,40,100,0,100,0,0,100,85,100,15,85
6357,100,15,15,70,15,50,0,0,50,85,40,15,70
6358,0,85,50,0,70,100,85,95,70,15,70,85,60
6359,85,0,15,85,15,100,0,0,60,50,50,0,85
6360,60,85,50,60,85,70,100,100,50,50,50,60,85
6361,30,85,60,40,70,50,30,70,85,50,60,50,30
6362,50,50,50,50,50,50,60,50,60,50,50,60,50
6363,30,70,70,0,70,60,85,85,70,0,70,85,40
6364,0,60,0,0,85,50,85,100,60,0,60,85,15
6365,30,70,15,15,85,60,100,85,60,50,50,85,60
6366,30,70,50,30,85,50,70,7,50,50,5,85,15
6367,15,85,50,50,50,50,60,50,50,55,50,85,15
6368,100,30,0,100,40,100,0,60,100,60,70,30,100
6369,60,40,60,50,50,50,70,70,60,40,70,60,60
6370,85,0,40,70,40,85,30,40,85,60,85,0,70
6371,70,60,50,60,50,50,85,70,50,50,60,50,50
6372,85,40,60,60,50,85,70,70,70,60,50,40,85
6373,15,40,70,0,50,40,50,70,40,0,15,60,50
6374,15,50,50,30,50,40,70,70,50,50,40,60,40
6375,15,70,85,0,70,0,50,60,100,0,100,60,50
6376,15,50,50,40,60,50,70,85,60,50,60,60,50
6377,0,70,50,15,60,50,50,100,60,0,100,60,60
6378,85,60,60,85,40,85,50,30,85,70,50,40,70
6379,100,50,50,70,100,100,100,100,100,70,60,100,100
6380,90,0,70,80,40,70,50,80,90,60,90,60,80
6381,70,70,50,50,85,100,70,70,85,50,60,85,40
6382,85,30,0,70,30,85,0,30,85,60,70,15,70
6383,15,60,30,0,85,40,70,70,40,15,70,70,30
6384,85,15,30,70,15,85,15,30,70,60,60,30,70
6385,40,50,50,40,50,50,50,70,50,30,50,50,50
6386,60,50,50,60,70,85,40,40,70,50,50,50,50
6387,50,60,30,15,70,70,85,85,60,50,70,60,30
6388,15,85,60,30,70,100,60,85,100,15,100,70,15
6389,70,40,50,30,50,50,15,0,40,50,50,30,70
6390,85,40,50,70,60,100,15,30,100,30,100,40,60
6391,85,100,70,70,85,70,70,70,85,60,70,100,100
6392,40,60,50,30,50,60,0,60,60,50,85,60,40
6393,0,100,15,0,100,60,90,100,80,30,50,85,20
6394,15,70,85,0,85,15,70,85,30,0,60,70,15
6395,100,40,50,70,60,70,50,15,40,60,40,60,85
6396,85,50,50,85,50,50,40,40,50,50,50,40,85
6397,100,15,30,60,50,100,0,0,85,100,50,0,70
6398,15,60,30,0,60,60,85,85,85,15,85,60,40
6399,70,50,50,60,50,70,60,40,85,40,50,50,85
6400,70,50,50,60,50,60,50,60,60,50,60,50,60
6401,85,15,50,60,50,100,0,60,85,60,70,15,85
6402,50,85,15,30,85,70,70,60,60,30,30,70,40
6403,0,85,60,0,70,40,85,85,60,0,60,85,0
6404,60,50,50,60,50,60,40,60,50,50,50,85,15
6405,85,50,50,60,60,70,0,0,60,70,50,60,70
6406,0,60,30,15,50,70,85,100,70,50,60,60,30
6407,0,85,85,0,100,70,15,85,30,50,0,100,0
6408,100,40,50,85,60,100,0,0,85,85,70,40,85
6409,15,70,50,15,70,50,70,85,30,15,50,60,15
6410,70,60,50,70,70,60,30,30,100,40,50,60,70
6411,0,85,15,0,100,50,60,100,60,0,60,100,40
6412,50,60,50,0,60,50,70,70,30,30,50,60,50
6413,40,70,60,60,50,50,0,30,85,50,50,70,40
6414,85,50,60,100,40,100,70,60,85,50,30,40,85
6415,40,70,60,15,85,85,70,70,85,30,85,60,30
6416,85,50,40,70,50,100,50,40,70,50,100,50,85
6417,100,30,70,60,40,100,0,0,100,50,70,50,85
6418,60,50,30,40,50,50,50,60,70,40,50,50,50
6419,70,40,40,60,40,70,60,70,85,60,50,70,60
6420,85,30,15,70,40,85,0,30,60,70,60,30,60
6421,100,30,30,70,15,100,30,60,60,70,60,15,100
6422,100,15,0,60,0,70,20,30,85,50,70,30,90
6423,70,40,30,85,70,70,50,50,85,85,85,60,85
6424,15,70,60,15,70,50,60,60,30,30,40,60,30
6425,70,70,70,70,85,85,70,85,85,70,60,70,70
6426,40,85,30,30,85,30,85,100,70,15,70,85,60
6427,60,85,50,30,70,50,70,85,70,40,40,60,40
6428,60,60,50,60,70,85,50,0,85,50,50,60,60
6429,30,70,50,50,60,30,70,40,60,50,50,70,30
6430,70,60,70,50,50,60,40,50,70,50,60,60,60
6431,40,85,15,70,50,60,85,60,85,50,50,85,0
6432,100,30,15,85,30,85,15,15,85,70,60,30,85
6433,70,40,40,50,50,50,50,30,50,50,50,40,40
6434,100,0,70,85,15,100,0,15,85,85,85,30,85
6435,40,100,50,15,85,60,100,100,100,60,100,100,50
6436,30,40,30,40,50,60,85,70,70,30,60,40,30
6437,100,60,50,70,60,50,50,30,85,50,85,60,85
6438,85,15,0,85,30,100,0,30,85,60,40,15,60
6439,15,100,50,15,100,0,60,85,50,0,60,85,15
6440,70,40,15,70,50,70,40,70,70,60,70,70,60
6441,0,40,40,15,60,70,30,60,70,0,100,30,30
6442,15,70,0,0,60,70,100,85,70,15,85,60,30
6443,70,70,60,60,70,60,70,70,70,60,60,60,60
6444,100,0,50,85,15,85,0,15,85,70,30,15,85
6445,70,60,0,70,85,85,15,30,70,50,70,30,60
6446,100,30,60,80,5,70,5,0,95,75,90,3,90
6447,40,60,50,50,50,50,70,85,60,50,50,85,40
6448,85,50,50,70,40,100,40,15,85,60,70,40,70
6449,100,50,70,50,60,85,15,15,70,50,77,60,70
6450,100,30,50,60,40,100,0,0,100,50,50,15,85
6451,70,50,60,40,30,60,30,30,70,50,60,40,60
6452,0,70,60,0,70,50,70,60,15,15,15,60,15
6453,85,15,0,100,60,100,85,50,100,70,70,30,70
6454,15,85,0,40,100,85,85,100,70,50,60,100,50
6455,60,30,50,60,30,70,15,60,60,40,50,50,50
6456,30,40,0,60,60,50,40,60,70,15,50,40,30
6457,0,85,30,0,85,50,70,70,60,0,70,85,15
6458,60,70,40,40,70,50,50,85,60,50,70,60,50
6459,50,50,75,25,100,100,75,100,75,50,100,75,25
6460,5,75,0,5,50,5,50,85,5,0,50,85,5
6461,30,85,50,50,85,60,85,85,50,40,30,100,30
6462,100,0,50,85,15,100,0,0,70,85,60,15,85
6463,0,60,50,0,50,30,50,60,60,0,70,60,0
6464,30,70,0,15,50,0,40,85,50,30,70,40,40
6465,0,85,60,50,85,60,100,100,100,60,40,70,60
6466,70,60,30,60,40,70,50,50,60,60,60,40,70
6467,100,100,100,0,100,50,100,100,15,0,100,100,50
6468,85,60,40,90,50,85,0,15,85,85,60,40,70
6469,100,85,85,85,70,100,85,100,100,85,100,85,85
6470,70,70,40,50,50,60,100,85,100,50,50,100,85
6471,70,0,60,50,15,85,0,0,60,50,40,0,60
6472,90,5,55,45,35,90,10,20,75,50,65,30,65
6473,0,75,0,0,85,75,95,95,75,0,75,75,0
6474,95,15,60,90,15,95,0,0,85,80,85,15,90
